object_id,flag
7224557.0,Not Fraud
7257543.0,Not Fraud
7299013.0,Not Fraud
7317657.0,Not Fraud
7322939.0,Not Fraud
7389113.0,Not Fraud
7391839.0,Not Fraud
7446409.0,Not Fraud
7479279.0,Not Fraud
7483025.0,Not Fraud
7486987.0,Not Fraud
7487295.0,Not Fraud
7529833.0,Not Fraud
7618431.0,Not Fraud
7653731.0,Not Fraud
7676987.0,Not Fraud
7683351.0,Not Fraud
7692045.0,Not Fraud
7854855.0,Not Fraud
7866529.0,Not Fraud
7879861.0,Not Fraud
7880659.0,Not Fraud
7913359.0,Not Fraud
8047169.0,Not Fraud
8172833.0,Not Fraud
8175099.0,Not Fraud
8177569.0,Not Fraud
8206915.0,Not Fraud
8208005.0,Not Fraud
8258215.0,Not Fraud
8371565.0,Not Fraud
803488.0,Not Fraud
836305.0,Not Fraud
871123.0,Not Fraud
934081.0,Not Fraud
966811.0,Not Fraud
966865.0,Not Fraud
967539.0,Not Fraud
974941.0,Not Fraud
1000033.0,Not Fraud
1032485.0,Not Fraud
1065323.0,Not Fraud
1098451.0,Not Fraud
1100609.0,Not Fraud
1127785.0,Not Fraud
1130601.0,Not Fraud
1130819.0,Not Fraud
1130939.0,Not Fraud
1131083.0,Not Fraud
1131259.0,Not Fraud
1131305.0,Not Fraud
1149625.0,Not Fraud
1163465.0,Not Fraud
1163621.0,Not Fraud
1163655.0,Not Fraud
1196911.0,Not Fraud
1209789.0,Not Fraud
1229139.0,Not Fraud
1229281.0,Not Fraud
1229491.0,Not Fraud
1229589.0,Not Fraud
1261915.0,Not Fraud
1294901.0,Not Fraud
1295141.0,Not Fraud
1295241.0,Not Fraud
1327411.0,Not Fraud
1327609.0,Not Fraud
1327753.0,Not Fraud
1346289.0,Not Fraud
1360245.0,Not Fraud
1360305.0,Not Fraud
1389999.0,Not Fraud
1425577.0,Not Fraud
1491109.0,Not Fraud
1491243.0,Not Fraud
1491625.0,Not Fraud
1524203.0,Not Fraud
1524247.0,Not Fraud
1524391.0,Not Fraud
1589405.0,Not Fraud
1589585.0,Not Fraud
1589815.0,Not Fraud
1622207.0,Not Fraud
1635765.0,Not Fraud
1652175.0,Not Fraud
1654841.0,Not Fraud
1655047.0,Not Fraud
1684837.0,Not Fraud
1688393.0,Not Fraud
1720383.0,Not Fraud
1720553.0,Not Fraud
1720749.0,Not Fraud
1720889.0,Not Fraud
1721103.0,Not Fraud
1753149.0,Not Fraud
1818629.0,Not Fraud
1851745.0,Not Fraud
1871847.0,Not Fraud
1917051.0,Not Fraud
1917107.0,Not Fraud
1917209.0,Not Fraud
1917347.0,Not Fraud
1917675.0,Not Fraud
1949979.0,Not Fraud
1950515.0,Not Fraud
1982873.0,Not Fraud
2015533.0,Not Fraud
2015669.0,Not Fraud
2016089.0,Not Fraud
2048665.0,Not Fraud
2064955.0,Not Fraud
2080801.0,Not Fraud
2081495.0,Not Fraud
2105443.0,Not Fraud
2113537.0,Not Fraud
2113545.0,Not Fraud
2113551.0,Not Fraud
2113627.0,Not Fraud
2113681.0,Not Fraud
2113785.0,Not Fraud
2114171.0,Not Fraud
2114249.0,Not Fraud
2122811.0,Not Fraud
2146454.0,Not Fraud
2146580.0,Not Fraud
2211904.0,Not Fraud
2244778.0,Not Fraud
2244996.0,Not Fraud
2245004.0,Not Fraud
2245246.0,Not Fraud
2277450.0,Not Fraud
2277464.0,Not Fraud
2310774.0,Not Fraud
2310990.0,Not Fraud
2311022.0,Not Fraud
2408706.0,Not Fraud
2408734.0,Not Fraud
2408976.0,Not Fraud
2409152.0,Not Fraud
2409280.0,Not Fraud
2409292.0,Not Fraud
2441408.0,Not Fraud
2441458.0,Not Fraud
2441672.0,Not Fraud
2441698.0,Not Fraud
2449472.0,Not Fraud
2474172.0,Not Fraud
2474328.0,Not Fraud
2474368.0,Not Fraud
2474894.0,Not Fraud
2506788.0,Not Fraud
2507154.0,Not Fraud
2507338.0,Not Fraud
2539630.0,Not Fraud
2573010.0,Not Fraud
2605962.0,Not Fraud
2638479.0,Not Fraud
2638541.0,Not Fraud
2664239.0,Not Fraud
2670685.0,Not Fraud
2671379.0,Not Fraud
2703703.0,Not Fraud
2703965.0,Not Fraud
2703981.0,Not Fraud
2736353.0,Not Fraud
2736615.0,Not Fraud
2744443.0,Not Fraud
2769003.0,Not Fraud
2769343.0,Not Fraud
2769391.0,Not Fraud
2801737.0,Not Fraud
2802527.0,Not Fraud
2812411.0,Not Fraud
2867685.0,Not Fraud
2919185.0,Not Fraud
2932789.0,Not Fraud
2932813.0,Not Fraud
2951895.0,Not Fraud
2998667.0,Not Fraud
3031737.0,Not Fraud
3031907.0,Not Fraud
3077485.0,Not Fraud
3096813.0,Not Fraud
3097059.0,Not Fraud
3097103.0,Not Fraud
3162295.0,Not Fraud
3162567.0,Not Fraud
3195155.0,Not Fraud
3227731.0,Not Fraud
3235861.0,Not Fraud
3260481.0,Not Fraud
3260939.0,Not Fraud
3261083.0,Not Fraud
3261287.0,Not Fraud
3293389.0,Not Fraud
3294013.0,Not Fraud
3326489.0,Not Fraud
3359381.0,Not Fraud
3391859.0,Not Fraud
3392099.0,Not Fraud
3392315.0,Not Fraud
3394291.0,Not Fraud
3424311.0,Not Fraud
3424717.0,Not Fraud
3424963.0,Not Fraud
3457093.0,Not Fraud
3489921.0,Not Fraud
3522915.0,Not Fraud
3522985.0,Not Fraud
3552635.0,Not Fraud
3555399.0,Not Fraud
3555777.0,Not Fraud
3576207.0,Not Fraud
3653856.0,Not Fraud
3654002.0,Not Fraud
3654532.0,Not Fraud
3686612.0,Not Fraud
3686782.0,Not Fraud
3686886.0,Not Fraud
3719166.0,Not Fraud
3719274.0,Not Fraud
3719366.0,Not Fraud
3752682.0,Not Fraud
3752776.0,Not Fraud
3784884.0,Not Fraud
3784958.0,Not Fraud
3785002.0,Not Fraud
3785332.0,Not Fraud
3847560.0,Not Fraud
3850592.0,Not Fraud
3850652.0,Not Fraud
3850854.0,Not Fraud
3851094.0,Not Fraud
3883134.0,Not Fraud
3883476.0,Not Fraud
3883482.0,Not Fraud
3916388.0,Not Fraud
3948850.0,Not Fraud
3981360.0,Not Fraud
3982062.0,Not Fraud
4014602.0,Not Fraud
4014606.0,Not Fraud
4046942.0,Not Fraud
4047122.0,Not Fraud
4047292.0,Not Fraud
4047532.0,Not Fraud
4047618.0,Not Fraud
4047714.0,Not Fraud
4112546.0,Not Fraud
4112890.0,Not Fraud
4112946.0,Not Fraud
4207944.0,Not Fraud
4211052.0,Not Fraud
4243910.0,Not Fraud
4244190.0,Not Fraud
4246316.0,Not Fraud
4268090.0,Not Fraud
4276410.0,Not Fraud
4289906.0,Not Fraud
4309048.0,Not Fraud
4309646.0,Not Fraud
4342392.0,Not Fraud
4342490.0,Not Fraud
4360986.0,Not Fraud
4374894.0,Not Fraud
4375420.0,Not Fraud
4407642.0,Not Fraud
4407766.0,Not Fraud
4440920.0,Not Fraud
4442944.0,Not Fraud
4472936.0,Not Fraud
4473168.0,Not Fraud
4473416.0,Not Fraud
4505708.0,Not Fraud
4505832.0,Not Fraud
4538558.0,Not Fraud
4571786.0,Not Fraud
4636768.0,Not Fraud
4637078.0,Not Fraud
4669731.0,Not Fraud
4696959.0,Not Fraud
4702697.0,Not Fraud
4735075.0,Not Fraud
4735509.0,Not Fraud
4735529.0,Not Fraud
4744793.0,Not Fraud
4768579.0,Not Fraud
4792449.0,Not Fraud
4833441.0,Not Fraud
4833865.0,Not Fraud
4833919.0,Not Fraud
4834111.0,Not Fraud
4834149.0,Not Fraud
4847027.0,Not Fraud
4863419.0,Not Fraud
4899283.0,Not Fraud
4912597.0,Not Fraud
4928983.0,Not Fraud
4934327.0,Not Fraud
4964632.0,Not Fraud
4965030.0,Not Fraud
4965128.0,Not Fraud
4965130.0,Not Fraud
4965216.0,Not Fraud
4994838.0,Not Fraud
4997658.0,Not Fraud
4997782.0,Not Fraud
4997808.0,Not Fraud
5016342.0,Not Fraud
5030094.0,Not Fraud
5030160.0,Not Fraud
5030648.0,Not Fraud
5062804.0,Not Fraud
5063518.0,Not Fraud
5092834.0,Not Fraud
5095552.0,Not Fraud
5095782.0,Not Fraud
5095810.0,Not Fraud
5095858.0,Not Fraud
5098288.0,Not Fraud
5114676.0,Not Fraud
5125498.0,Not Fraud
5128432.0,Not Fraud
5158234.0,Not Fraud
5160972.0,Not Fraud
5161410.0,Not Fraud
5161782.0,Not Fraud
5174716.0,Not Fraud
5191102.0,Not Fraud
5194010.0,Not Fraud
5227288.0,Not Fraud
5229374.0,Not Fraud
5260890.0,Not Fraud
5272934.0,Not Fraud
5277658.0,Not Fraud
5292310.0,Not Fraud
5292746.0,Not Fraud
5316668.0,Not Fraud
5324806.0,Not Fraud
5324854.0,Not Fraud
5331818.0,Not Fraud
5357704.0,Not Fraud
5358184.0,Not Fraud
5398550.0,Not Fraud
5409500.0,Not Fraud
5456010.0,Not Fraud
5456478.0,Not Fraud
5488670.0,Not Fraud
5488774.0,Not Fraud
5489346.0,Not Fraud
5518702.0,Not Fraud
5521418.0,Not Fraud
5521912.0,Not Fraud
5546084.0,Not Fraud
5587120.0,Not Fraud
5587160.0,Not Fraud
5587190.0,Not Fraud
5587206.0,Not Fraud
5620016.0,Not Fraud
5620106.0,Not Fraud
5620154.0,Not Fraud
5620272.0,Not Fraud
5633492.0,Not Fraud
5639508.0,Not Fraud
5652484.0,Not Fraud
5652664.0,Not Fraud
5685420.0,Not Fraud
5685950.0,Not Fraud
5718440.0,Not Fraud
5718818.0,Not Fraud
5750829.0,Not Fraud
5783991.0,Not Fraud
5784205.0,Not Fraud
5797241.0,Not Fraud
5816431.0,Not Fraud
5857321.0,Not Fraud
5882319.0,Not Fraud
5915307.0,Not Fraud
5918865.0,Not Fraud
5944809.0,Not Fraud
5977457.0,Not Fraud
5980629.0,Not Fraud
5980785.0,Not Fraud
5980853.0,Not Fraud
6013259.0,Not Fraud
6013559.0,Not Fraud
6013571.0,Not Fraud
6015807.0,Not Fraud
6021163.0,Not Fraud
6023547.0,Not Fraud
6045413.0,Not Fraud
6046407.0,Not Fraud
6046451.0,Not Fraud
6046573.0,Not Fraud
6079053.0,Not Fraud
6082509.0,Not Fraud
6103043.0,Not Fraud
6144103.0,Not Fraud
6144647.0,Not Fraud
6144817.0,Not Fraud
6228697.0,Not Fraud
6242517.0,Not Fraud
6269117.0,Not Fraud
6275349.0,Not Fraud
6275831.0,Not Fraud
6275931.0,Not Fraud
6288743.0,Not Fraud
6288773.0,Not Fraud
6293117.0,Not Fraud
6308317.0,Not Fraud
6308591.0,Not Fraud
6345485.0,Not Fraud
6374149.0,Not Fraud
6504769.0,Not Fraud
6505047.0,Not Fraud
6537451.0,Not Fraud
6564305.0,Not Fraud
6570541.0,Not Fraud
6570849.0,Not Fraud
6606255.0,Not Fraud
6613899.0,Not Fraud
6617773.0,Not Fraud
6629183.0,Not Fraud
6647405.0,Not Fraud
6655363.0,Not Fraud
6701603.0,Not Fraud
6701633.0,Not Fraud
6701951.0,Not Fraud
6708555.0,Not Fraud
6708821.0,Not Fraud
6734509.0,Not Fraud
6742085.0,Not Fraud
6749403.0,Not Fraud
6766995.0,Not Fraud
6788495.0,Not Fraud
6832217.0,Not Fraud
6832299.0,Not Fraud
6900403.0,Not Fraud
6908183.0,Not Fraud
6964047.0,Not Fraud
6976969.0,Not Fraud
6996223.0,Not Fraud
7009621.0,Not Fraud
7091675.0,Not Fraud
7189929.0,Not Fraud
7192757.0,Not Fraud
7225861.0,Not Fraud
7269675.0,Not Fraud
7271915.0,Not Fraud
7323757.0,Not Fraud
7356735.0,Not Fraud
7369991.0,Not Fraud
7376231.0,Not Fraud
7389791.0,Not Fraud
7422365.0,Not Fraud
7422501.0,Not Fraud
7422705.0,Not Fraud
7484623.0,Not Fraud
7488271.0,Not Fraud
7488341.0,Not Fraud
7490251.0,Not Fraud
7510797.0,Not Fraud
7553729.0,Not Fraud
7580629.0,Not Fraud
7651531.0,Not Fraud
7654199.0,Not Fraud
7658267.0,Not Fraud
7684483.0,Not Fraud
7684493.0,Not Fraud
7684637.0,Not Fraud
7685003.0,Not Fraud
7706123.0,Not Fraud
7735299.0,Not Fraud
7762845.0,Not Fraud
7807061.0,Not Fraud
7848153.0,Not Fraud
7851239.0,Not Fraud
7862153.0,Not Fraud
7869681.0,Not Fraud
7886159.0,Not Fraud
7913553.0,Not Fraud
7946761.0,Not Fraud
7946831.0,Not Fraud
7946881.0,Not Fraud
7962537.0,Not Fraud
7963617.0,Not Fraud
7999355.0,Not Fraud
8025433.0,Not Fraud
8034751.0,Not Fraud
8143285.0,Not Fraud
8170879.0,Not Fraud
8173009.0,Not Fraud
8175839.0,Not Fraud
8176303.0,Not Fraud
8245129.0,Not Fraud
8297229.0,Not Fraud
8307055.0,Not Fraud
8405901.0,Not Fraud
8470897.0,Not Fraud
538226.0,Not Fraud
936773.0,Not Fraud
967885.0,Not Fraud
1000913.0,Not Fraud
1040599.0,Not Fraud
1098901.0,Not Fraud
1131425.0,Not Fraud
1144303.0,Not Fraud
1164291.0,Not Fraud
1196987.0,Not Fraud
1229731.0,Not Fraud
1230119.0,Not Fraud
1230155.0,Not Fraud
1230475.0,Not Fraud
1262489.0,Not Fraud
1262505.0,Not Fraud
1328141.0,Not Fraud
1328255.0,Not Fraud
1328271.0,Not Fraud
1328305.0,Not Fraud
1328311.0,Not Fraud
1333951.0,Not Fraud
1361091.0,Not Fraud
1361207.0,Not Fraud
1393591.0,Not Fraud
1426519.0,Not Fraud
1427005.0,Not Fraud
1459157.0,Not Fraud
1459241.0,Not Fraud
1459497.0,Not Fraud
1459509.0,Not Fraud
1459553.0,Not Fraud
1524937.0,Not Fraud
1525427.0,Not Fraud
1557735.0,Not Fraud
1590233.0,Not Fraud
1590693.0,Not Fraud
1590913.0,Not Fraud
1590985.0,Not Fraud
1591055.0,Not Fraud
1603137.0,Not Fraud
1655779.0,Not Fraud
1655813.0,Not Fraud
1655925.0,Not Fraud
1688529.0,Not Fraud
1689071.0,Not Fraud
1689321.0,Not Fraud
1721419.0,Not Fraud
1721649.0,Not Fraud
1721711.0,Not Fraud
1787365.0,Not Fraud
1852351.0,Not Fraud
1852665.0,Not Fraud
1852671.0,Not Fraud
1852767.0,Not Fraud
1885653.0,Not Fraud
1885901.0,Not Fraud
1908995.0,Not Fraud
1918335.0,Not Fraud
1918339.0,Not Fraud
1918545.0,Not Fraud
1951049.0,Not Fraud
1979951.0,Not Fraud
1980005.0,Not Fraud
1984001.0,Not Fraud
1984007.0,Not Fraud
2007237.0,Not Fraud
2016789.0,Not Fraud
2029119.0,Not Fraud
2049045.0,Not Fraud
2049505.0,Not Fraud
2049585.0,Not Fraud
2081713.0,Not Fraud
2081771.0,Not Fraud
2081789.0,Not Fraud
2082093.0,Not Fraud
2082417.0,Not Fraud
2114553.0,Not Fraud
2114817.0,Not Fraud
2115169.0,Not Fraud
2147722.0,Not Fraud
2147920.0,Not Fraud
2212930.0,Not Fraud
2213042.0,Not Fraud
2246358.0,Not Fraud
2278300.0,Not Fraud
2278928.0,Not Fraud
2311550.0,Not Fraud
2344140.0,Not Fraud
2344410.0,Not Fraud
2344554.0,Not Fraud
2344616.0,Not Fraud
2344674.0,Not Fraud
2377358.0,Not Fraud
2377478.0,Not Fraud
2409582.0,Not Fraud
2409766.0,Not Fraud
2409908.0,Not Fraud
2410200.0,Not Fraud
2442790.0,Not Fraud
2475728.0,Not Fraud
2507778.0,Not Fraud
2540860.0,Not Fraud
2573702.0,Not Fraud
2606250.0,Not Fraud
2606310.0,Not Fraud
2606344.0,Not Fraud
2606382.0,Not Fraud
2606450.0,Not Fraud
2606558.0,Not Fraud
2639193.0,Not Fraud
2639535.0,Not Fraud
2639557.0,Not Fraud
2704317.0,Not Fraud
2704323.0,Not Fraud
2704815.0,Not Fraud
2704829.0,Not Fraud
2705087.0,Not Fraud
2737045.0,Not Fraud
2744511.0,Not Fraud
2755495.0,Not Fraud
2755527.0,Not Fraud
2760973.0,Not Fraud
2770139.0,Not Fraud
2793635.0,Not Fraud
2803003.0,Not Fraud
2868343.0,Not Fraud
2868753.0,Not Fraud
2870185.0,Not Fraud
2901101.0,Not Fraud
2913795.0,Not Fraud
2919289.0,Not Fraud
2933829.0,Not Fraud
2934425.0,Not Fraud
2934437.0,Not Fraud
2966981.0,Not Fraud
2973931.0,Not Fraud
2999617.0,Not Fraud
3032293.0,Not Fraud
3064863.0,Not Fraud
3098381.0,Not Fraud
3159623.0,Not Fraud
3195933.0,Not Fraud
3196473.0,Not Fraud
3196481.0,Not Fraud
3196667.0,Not Fraud
3229309.0,Not Fraud
3229341.0,Not Fraud
3263365.0,Not Fraud
3294127.0,Not Fraud
3294671.0,Not Fraud
3326893.0,Not Fraud
3327283.0,Not Fraud
3359091.0,Not Fraud
3359815.0,Not Fraud
3360201.0,Not Fraud
3360215.0,Not Fraud
3360325.0,Not Fraud
3392535.0,Not Fraud
3392685.0,Not Fraud
3392801.0,Not Fraud
3393159.0,Not Fraud
3458095.0,Not Fraud
3458193.0,Not Fraud
3494401.0,Not Fraud
3524085.0,Not Fraud
3525571.0,Not Fraud
3541877.0,Not Fraud
3556447.0,Not Fraud
3556813.0,Not Fraud
3557031.0,Not Fraud
3558285.0,Not Fraud
3585563.0,Not Fraud
3622524.0,Not Fraud
3654622.0,Not Fraud
3654760.0,Not Fraud
3655070.0,Not Fraud
3688008.0,Not Fraud
3688068.0,Not Fraud
3720348.0,Not Fraud
3752880.0,Not Fraud
3752982.0,Not Fraud
3753556.0,Not Fraud
3776742.0,Not Fraud
3814948.0,Not Fraud
3818428.0,Not Fraud
3818912.0,Not Fraud
3819060.0,Not Fraud
3851236.0,Not Fraud
3851726.0,Not Fraud
3884548.0,Not Fraud
3884580.0,Not Fraud
3916702.0,Not Fraud
3916914.0,Not Fraud
3917130.0,Not Fraud
3949868.0,Not Fraud
3982318.0,Not Fraud
3982592.0,Not Fraud
3982744.0,Not Fraud
3985408.0,Not Fraud
4015088.0,Not Fraud
4015100.0,Not Fraud
4015258.0,Not Fraud
4015346.0,Not Fraud
4015432.0,Not Fraud
4015764.0,Not Fraud
4048216.0,Not Fraud
4048620.0,Not Fraud
4049820.0,Not Fraud
4113590.0,Not Fraud
4113784.0,Not Fraud
4113872.0,Not Fraud
4114096.0,Not Fraud
4115302.0,Not Fraud
4146116.0,Not Fraud
4146466.0,Not Fraud
4146828.0,Not Fraud
4178950.0,Not Fraud
4211674.0,Not Fraud
4211828.0,Not Fraud
4211934.0,Not Fraud
4212136.0,Not Fraud
4244980.0,Not Fraud
4310060.0,Not Fraud
4310204.0,Not Fraud
4310212.0,Not Fraud
4310242.0,Not Fraud
4328290.0,Not Fraud
4343236.0,Not Fraud
4343302.0,Not Fraud
4343408.0,Not Fraud
4344766.0,Not Fraud
4375578.0,Not Fraud
4375936.0,Not Fraud
4377496.0,Not Fraud
4408358.0,Not Fraud
4421120.0,Not Fraud
4441068.0,Not Fraud
4441574.0,Not Fraud
4539900.0,Not Fraud
4539936.0,Not Fraud
4539994.0,Not Fraud
4540082.0,Not Fraud
4540124.0,Not Fraud
4572218.0,Not Fraud
4572394.0,Not Fraud
4572776.0,Not Fraud
4605286.0,Not Fraud
4605394.0,Not Fraud
4605562.0,Not Fraud
4628768.0,Not Fraud
4638420.0,Not Fraud
4660813.0,Not Fraud
4662999.0,Not Fraud
4670523.0,Not Fraud
4670723.0,Not Fraud
4670725.0,Not Fraud
4702265.0,Not Fraud
4736489.0,Not Fraud
4769183.0,Not Fraud
4769535.0,Not Fraud
4770725.0,Not Fraud
4835011.0,Not Fraud
4867229.0,Not Fraud
4867699.0,Not Fraud
4867809.0,Not Fraud
4900385.0,Not Fraud
4900463.0,Not Fraud
4908497.0,Not Fraud
4965244.0,Not Fraud
4965346.0,Not Fraud
4965400.0,Not Fraud
4965500.0,Not Fraud
4965516.0,Not Fraud
4965552.0,Not Fraud
4965936.0,Not Fraud
4965984.0,Not Fraud
4965988.0,Not Fraud
4966038.0,Not Fraud
4989224.0,Not Fraud
4998684.0,Not Fraud
5030824.0,Not Fraud
5030968.0,Not Fraud
5031568.0,Not Fraud
5050328.0,Not Fraud
5063918.0,Not Fraud
5064362.0,Not Fraud
5066858.0,Not Fraud
5071080.0,Not Fraud
5096448.0,Not Fraud
5096488.0,Not Fraud
5096692.0,Not Fraud
5129144.0,Not Fraud
5129774.0,Not Fraud
5129924.0,Not Fraud
5162588.0,Not Fraud
5162652.0,Not Fraud
5185742.0,Not Fraud
5227786.0,Not Fraud
5228008.0,Not Fraud
5234932.0,Not Fraud
5260252.0,Not Fraud
5289584.0,Not Fraud
5293120.0,Not Fraud
5293222.0,Not Fraud
5293404.0,Not Fraud
5293728.0,Not Fraud
5320954.0,Not Fraud
5326146.0,Not Fraud
5358642.0,Not Fraud
5359022.0,Not Fraud
5359186.0,Not Fraud
5387844.0,Not Fraud
5391390.0,Not Fraud
5391490.0,Not Fraud
5456980.0,Not Fraud
5457068.0,Not Fraud
5489764.0,Not Fraud
5522994.0,Not Fraud
5523032.0,Not Fraud
5523096.0,Not Fraud
5555826.0,Not Fraud
5555912.0,Not Fraud
5588600.0,Not Fraud
5588752.0,Not Fraud
5603552.0,Not Fraud
5617234.0,Not Fraud
5620714.0,Not Fraud
5620730.0,Not Fraud
5621050.0,Not Fraud
5621346.0,Not Fraud
5654200.0,Not Fraud
5686226.0,Not Fraud
5710016.0,Not Fraud
5752549.0,Not Fraud
5785147.0,Not Fraud
5817459.0,Not Fraud
5817537.0,Not Fraud
5862999.0,Not Fraud
5883261.0,Not Fraud
5915899.0,Not Fraud
5916021.0,Not Fraud
5969079.0,Not Fraud
6009437.0,Not Fraud
6080055.0,Not Fraud
6080235.0,Not Fraud
6115297.0,Not Fraud
6141439.0,Not Fraud
6145679.0,Not Fraud
6163307.0,Not Fraud
6174239.0,Not Fraud
6210653.0,Not Fraud
6210749.0,Not Fraud
6210835.0,Not Fraud
6210919.0,Not Fraud
6234273.0,Not Fraud
6276329.0,Not Fraud
6295309.0,Not Fraud
6308947.0,Not Fraud
6309127.0,Not Fraud
6338081.0,Not Fraud
6381511.0,Not Fraud
6387253.0,Not Fraud
6407409.0,Not Fraud
6448071.0,Not Fraud
6472743.0,Not Fraud
6472769.0,Not Fraud
6472981.0,Not Fraud
6473133.0,Not Fraud
6506025.0,Not Fraud
6534741.0,Not Fraud
6538975.0,Not Fraud
6567431.0,Not Fraud
6605645.0,Not Fraud
6616099.0,Not Fraud
6627417.0,Not Fraud
6669907.0,Not Fraud
6669947.0,Not Fraud
6670067.0,Not Fraud
6702063.0,Not Fraud
6731331.0,Not Fraud
6734807.0,Not Fraud
6796503.0,Not Fraud
6800555.0,Not Fraud
6801115.0,Not Fraud
6801163.0,Not Fraud
6807705.0,Not Fraud
6833203.0,Not Fraud
6833285.0,Not Fraud
6835149.0,Not Fraud
6874713.0,Not Fraud
6887805.0,Not Fraud
6947823.0,Not Fraud
6949751.0,Not Fraud
6964637.0,Not Fraud
6982609.0,Not Fraud
7073289.0,Not Fraud
7088751.0,Not Fraud
7095985.0,Not Fraud
7096029.0,Not Fraud
7128397.0,Not Fraud
7166037.0,Not Fraud
7168221.0,Not Fraud
7193811.0,Not Fraud
7206409.0,Not Fraud
7226717.0,Not Fraud
7227137.0,Not Fraud
7259543.0,Not Fraud
7292661.0,Not Fraud
7314433.0,Not Fraud
7324879.0,Not Fraud
7326547.0,Not Fraud
7408539.0,Not Fraud
7488667.0,Not Fraud
7490383.0,Not Fraud
7534199.0,Not Fraud
7586805.0,Not Fraud
7587567.0,Not Fraud
7594223.0,Not Fraud
7639899.0,Not Fraud
7643407.0,Not Fraud
7652437.0,Not Fraud
7652577.0,Not Fraud
7652591.0,Not Fraud
7652829.0,Not Fraud
7670651.0,Not Fraud
7685045.0,Not Fraud
7687047.0,Not Fraud
7703011.0,Not Fraud
7718541.0,Not Fraud
7734527.0,Not Fraud
7750979.0,Not Fraud
7780913.0,Not Fraud
7783559.0,Not Fraud
7791253.0,Not Fraud
7807151.0,Not Fraud
7816283.0,Not Fraud
7818065.0,Not Fraud
7845433.0,Not Fraud
7849017.0,Not Fraud
7849719.0,Not Fraud
7850843.0,Not Fraud
7867251.0,Not Fraud
7882245.0,Not Fraud
7907489.0,Not Fraud
7911017.0,Not Fraud
7917735.0,Not Fraud
7947213.0,Not Fraud
7973479.0,Not Fraud
7978601.0,Not Fraud
7980539.0,Not Fraud
7983639.0,Not Fraud
8063915.0,Not Fraud
8069409.0,Not Fraud
8242323.0,Not Fraud
8266065.0,Not Fraud
903837.0,Not Fraud
968745.0,Not Fraud
1067027.0,Not Fraud
1067669.0,Not Fraud
1099867.0,Not Fraud
1132385.0,Not Fraud
1132493.0,Not Fraud
1132517.0,Not Fraud
1132803.0,Not Fraud
1165339.0,Not Fraud
1165525.0,Not Fraud
1165627.0,Not Fraud
1197949.0,Not Fraud
1197985.0,Not Fraud
1198605.0,Not Fraud
1198697.0,Not Fraud
1231295.0,Not Fraud
1263743.0,Not Fraud
1263925.0,Not Fraud
1291921.0,Not Fraud
1296313.0,Not Fraud
1296921.0,Not Fraud
1324817.0,Not Fraud
1329195.0,Not Fraud
1329311.0,Not Fraud
1362177.0,Not Fraud
1362481.0,Not Fraud
1394819.0,Not Fraud
1412085.0,Not Fraud
1427817.0,Not Fraud
1460619.0,Not Fraud
1460819.0,Not Fraud
1493545.0,Not Fraud
1493657.0,Not Fraud
1591209.0,Not Fraud
1624213.0,Not Fraud
1624251.0,Not Fraud
1624255.0,Not Fraud
1624401.0,Not Fraud
1624619.0,Not Fraud
1656735.0,Not Fraud
1656849.0,Not Fraud
1689375.0,Not Fraud
1689521.0,Not Fraud
1722883.0,Not Fraud
1754909.0,Not Fraud
1755389.0,Not Fraud
1787939.0,Not Fraud
1821757.0,Not Fraud
1886893.0,Not Fraud
1918835.0,Not Fraud
1919385.0,Not Fraud
1919557.0,Not Fraud
1919569.0,Not Fraud
1951619.0,Not Fraud
1952117.0,Not Fraud
1984273.0,Not Fraud
1984997.0,Not Fraud
2017501.0,Not Fraud
2017541.0,Not Fraud
2017743.0,Not Fraud
2050097.0,Not Fraud
2050109.0,Not Fraud
2050707.0,Not Fraud
2083423.0,Not Fraud
2148448.0,Not Fraud
2148592.0,Not Fraud
2180904.0,Not Fraud
2181410.0,Not Fraud
2181600.0,Not Fraud
2213666.0,Not Fraud
2214308.0,Not Fraud
2214558.0,Not Fraud
2246640.0,Not Fraud
2247106.0,Not Fraud
2279834.0,Not Fraud
2279972.0,Not Fraud
2312710.0,Not Fraud
2377864.0,Not Fraud
2378132.0,Not Fraud
2378294.0,Not Fraud
2410768.0,Not Fraud
2411068.0,Not Fraud
2443112.0,Not Fraud
2443886.0,Not Fraud
2476064.0,Not Fraud
2574386.0,Not Fraud
2574596.0,Not Fraud
2574952.0,Not Fraud
2607660.0,Not Fraud
2639761.0,Not Fraud
2640113.0,Not Fraud
2705361.0,Not Fraud
2705481.0,Not Fraud
2705587.0,Not Fraud
2705607.0,Not Fraud
2717445.0,Not Fraud
2738215.0,Not Fraud
2738339.0,Not Fraud
2750267.0,Not Fraud
2770951.0,Not Fraud
2771449.0,Not Fraud
2788361.0,Not Fraud
2804211.0,Not Fraud
2821187.0,Not Fraud
2836597.0,Not Fraud
2836951.0,Not Fraud
2837115.0,Not Fraud
2837521.0,Not Fraud
2869423.0,Not Fraud
2869467.0,Not Fraud
2886721.0,Not Fraud
2935085.0,Not Fraud
3000199.0,Not Fraud
3000207.0,Not Fraud
3000267.0,Not Fraud
3000335.0,Not Fraud
3000853.0,Not Fraud
3032981.0,Not Fraud
3033177.0,Not Fraud
3033511.0,Not Fraud
3033721.0,Not Fraud
